traffic_volume,temp,rain_1h,snow_1h,clouds_all,month,hour,weather_main,weather_description,weekend,holiday
304,277.79,0.0,0.0,1,11,4,0,24,1,0
802,277.79,0.0,0.0,1,11,5,0,24,1,0
802,277.79,0.0,0.0,1,11,6,0,24,1,0
2181,278.15,0.0,0.0,5,11,7,0,24,1,0
2181,278.15,0.0,0.0,5,11,8,0,24,1,0
3159,281.86,0.0,0.0,1,11,9,0,24,1,0
3159,281.86,0.0,0.0,1,11,10,0,24,1,0
4235,286.08,0.0,0.0,1,11,11,0,24,1,0
4235,286.08,0.0,0.0,1,11,12,0,24,1,0
3966,288.28,0.0,0.0,1,11,13,0,24,1,0
3933,288.41,0.0,0.0,5,11,14,0,24,1,0
3933,288.41,0.0,0.0,5,11,15,0,24,1,0
3914,286.75,0.0,0.0,1,11,16,0,24,1,0
3914,286.75,0.0,0.0,1,11,17,0,24,1,0
2922,283.94,0.0,0.0,1,11,18,0,24,1,0
2922,283.94,0.0,0.0,1,11,19,0,24,1,0
1931,282.88,0.0,0.0,5,11,20,0,24,1,0
1931,282.88,0.0,0.0,5,11,21,0,24,1,0
850,281.43,0.0,0.0,1,11,22,0,24,1,0
850,281.43,0.0,0.0,1,11,23,0,24,1,0
465,281.0,0.0,0.0,1,11,0,0,24,0,0
299,280.57,0.0,0.0,1,11,1,0,24,0,0
329,280.15,0.0,0.0,1,11,2,0,24,0,0
329,280.15,0.0,0.0,1,11,3,0,24,0,0
2845,279.75,0.0,0.0,1,11,4,0,24,0,0
2845,279.75,0.0,0.0,1,11,5,0,24,0,0
6514,279.15,0.0,0.0,5,11,6,0,24,0,0
6514,279.15,0.0,0.0,5,11,7,0,24,0,0
4930,280.51,0.0,0.0,1,11,8,0,24,0,0
4930,280.51,0.0,0.0,1,11,9,0,24,0,0
4510,284.22,0.0,0.0,1,11,10,0,24,0,0
4510,284.22,0.0,0.0,1,11,11,0,24,0,0
4587,287.36,0.0,0.0,1,11,12,0,24,0,0
5096,289.08,0.0,0.0,1,11,13,0,24,0,0
5096,289.08,0.0,0.0,1,11,14,0,24,0,0
6319,289.55,0.0,0.0,5,11,15,0,24,0,0
6319,289.55,0.0,0.0,5,11,16,0,24,0,0
4329,285.49,0.0,0.0,5,11,17,0,24,0,0
4329,285.49,0.0,0.0,5,11,18,0,24,0,0
2446,283.79,0.0,0.0,5,11,19,0,24,0,0
2446,283.79,0.0,0.0,5,11,20,0,24,0,0
1428,282.15,0.0,0.0,1,11,21,0,24,0,0
1428,282.15,0.0,0.0,1,11,22,0,24,0,0
931,281.01,0.0,0.0,1,11,23,0,24,0,0
471,280.02,0.0,0.0,1,11,0,0,24,0,0
317,279.68,0.0,0.0,1,11,1,0,24,0,0
303,279.01,0.0,0.0,1,11,2,0,24,0,0
303,279.01,0.0,0.0,1,11,3,0,24,0,0
2956,277.68,0.0,0.0,1,11,4,0,24,0,0
2956,277.68,0.0,0.0,1,11,5,0,24,0,0
6504,277.48,0.0,0.0,1,11,6,0,24,0,0
6504,277.48,0.0,0.0,1,11,7,0,24,0,0
5176,279.08,0.0,0.0,1,11,8,0,24,0,0
5176,279.08,0.0,0.0,1,11,9,0,24,0,0
4724,284.5,0.0,0.0,40,11,10,1,23,0,0
4724,284.5,0.0,0.0,40,11,11,1,23,0,0
5030,287.68,0.0,0.0,40,11,12,1,23,0,0
5142,288.55,0.0,0.0,1,11,13,0,24,0,0
5142,288.55,0.0,0.0,1,11,14,0,24,0,0
6517,288.15,0.0,0.0,75,11,15,1,1,0,0
6517,288.15,0.0,0.0,75,11,16,1,1,0,0
4646,285.15,0.0,0.0,1,11,17,0,24,0,0
4646,285.15,0.0,0.0,1,11,18,0,24,0,0
2740,284.3,0.0,0.0,90,11,19,1,18,0,0
2740,284.3,0.0,0.0,90,11,20,1,18,0,0
3119,283.88,0.0,0.0,75,11,21,1,1,0,0
3119,283.88,0.0,0.0,75,11,22,1,1,0,0
559,283.35,0.0,0.0,75,11,23,1,1,0,1
559,283.35,0.0,0.0,75,11,0,1,1,0,1
355,280.94,0.0,0.0,1,11,1,0,24,0,0
355,280.94,0.0,0.0,1,11,2,0,24,0,0
881,279.02,0.0,0.0,40,11,3,1,23,0,0
881,279.02,0.0,0.0,40,11,4,1,23,0,0
6049,277.76,0.0,0.0,1,11,5,0,24,0,0
6049,277.76,0.0,0.0,1,11,6,0,24,0,0
5409,276.62,0.0,0.0,1,11,7,5,16,0,0
5409,276.62,0.0,0.0,1,11,8,5,16,0,0
4551,281.51,0.0,0.0,75,11,9,1,1,0,0
4551,281.51,0.0,0.0,75,11,10,1,1,0,0
4776,283.79,0.0,0.0,75,11,11,1,1,0,0
4776,283.79,0.0,0.0,75,11,12,1,1,0,0
5167,284.58,0.0,0.0,90,11,13,6,12,0,0
5167,284.58,0.0,0.0,90,11,14,6,12,0,0
5310,284.08,0.0,0.0,90,11,15,6,12,0,0
5310,284.08,0.0,0.0,90,11,16,6,12,0,0
3533,281.72,0.0,0.0,90,11,17,9,20,0,0
3533,281.72,0.0,0.0,90,11,18,9,20,0,0
2340,281.42,0.0,0.0,90,11,19,6,8,0,0
2340,281.42,0.0,0.0,90,11,20,6,8,0,0
1430,281.29,0.0,0.0,90,11,21,6,8,0,0
1430,281.29,0.0,0.0,90,11,22,6,8,0,0
956,280.72,0.0,0.0,90,11,23,6,17,0,0
293,280.08,0.0,0.0,90,11,0,6,17,0,0
293,280.08,0.0,0.0,90,11,1,6,17,0,0
253,280.15,0.0,0.0,90,11,2,6,8,0,0
872,280.01,0.0,0.0,90,11,3,6,17,0,0
872,280.01,0.0,0.0,90,11,4,6,17,0,0
5719,278.89,0.0,0.0,90,11,5,6,17,0,0
5719,278.89,0.0,0.0,90,11,6,6,17,0,0
5789,278.22,0.0,0.0,90,11,7,2,10,0,0
5789,278.22,0.0,0.0,90,11,8,2,10,0,0
4688,277.15,0.0,0.0,90,11,9,1,18,0,0
4688,277.15,0.0,0.0,90,11,10,1,18,0,0
5445,277.51,0.0,0.0,75,11,11,1,1,0,0
5445,277.51,0.0,0.0,75,11,12,1,1,0,0
5500,278.09,0.0,0.0,90,11,13,1,18,0,0
5500,278.09,0.0,0.0,90,11,14,1,18,0,0
6794,277.95,0.0,0.0,90,11,15,1,18,0,0
6794,277.95,0.0,0.0,90,11,16,1,18,0,0
4655,277.8,0.0,0.0,90,11,17,1,18,0,0
4655,277.8,0.0,0.0,90,11,18,1,18,0,0
2924,276.42,0.0,0.0,90,11,19,1,18,0,0
2924,276.42,0.0,0.0,90,11,20,1,18,0,0
1775,276.44,0.0,0.0,90,11,21,1,18,0,0
1775,276.44,0.0,0.0,90,11,22,1,18,0,0
485,276.42,0.0,0.0,90,11,23,1,18,0,0
485,276.42,0.0,0.0,90,11,0,1,18,0,0
257,275.82,0.0,0.0,75,11,1,1,1,0,0
257,275.82,0.0,0.0,75,11,2,1,1,0,0
877,274.87,0.0,0.0,1,11,3,0,24,0,0
877,274.87,0.0,0.0,1,11,4,0,24,0,0
5927,274.01,0.0,0.0,1,11,5,0,24,0,0
5927,274.01,0.0,0.0,1,11,6,0,24,0,0
5600,273.28,0.0,0.0,1,11,7,0,24,0,0
5600,273.28,0.0,0.0,1,11,8,0,24,0,0
4486,274.87,0.0,0.0,1,11,9,0,24,0,0
4486,274.87,0.0,0.0,1,11,10,0,24,0,0
4960,277.86,0.0,0.0,40,11,11,1,23,0,0
4960,277.86,0.0,0.0,40,11,12,1,23,0,0
5226,279.55,0.0,0.0,1,11,13,0,24,0,0
5226,279.55,0.0,0.0,1,11,14,0,24,0,0
6235,279.69,0.0,0.0,1,11,15,0,24,0,0
6235,279.69,0.0,0.0,1,11,16,0,24,0,0
4291,276.29,0.0,0.0,5,11,17,0,24,0,0
4291,276.29,0.0,0.0,5,11,18,0,24,0,0
2612,273.63,0.0,0.0,1,11,19,0,24,0,0
2612,273.63,0.0,0.0,1,11,20,0,24,0,0
1938,272.95,0.0,0.0,1,11,21,0,24,0,0
1938,272.95,0.0,0.0,1,11,22,0,24,0,0
1054,273.29,0.0,0.0,1,11,23,0,24,0,0
717,272.93,0.0,0.0,1,11,0,0,24,1,0
717,272.93,0.0,0.0,1,11,1,0,24,1,0
609,273.41,0.0,0.0,1,11,2,0,24,1,0
427,273.36,0.0,0.0,1,11,3,0,24,1,0
425,274.65,0.0,0.0,1,11,4,0,24,1,0
1302,274.65,0.0,0.0,1,11,5,0,24,1,0
1302,274.65,0.0,0.0,1,11,6,0,24,1,0
3256,274.72,0.0,0.0,1,11,7,0,24,1,0
3256,274.72,0.0,0.0,1,11,8,0,24,1,0
4406,277.43,0.0,0.0,1,11,9,0,24,1,0
4406,277.43,0.0,0.0,1,11,10,0,24,1,0
5069,281.44,0.0,0.0,1,11,11,0,24,1,0
5069,281.44,0.0,0.0,1,11,12,0,24,1,0
4864,284.55,0.0,0.0,1,11,13,0,24,1,0
5050,285.15,0.0,0.0,1,11,14,0,24,1,0
5322,285.87,0.0,0.0,1,11,15,0,24,1,0
5322,285.87,0.0,0.0,1,11,16,0,24,1,0
4660,283.09,0.0,0.0,1,11,17,0,24,1,0
4660,283.09,0.0,0.0,1,11,18,0,24,1,0
2937,280.43,0.0,0.0,5,11,19,0,24,1,0
2937,280.43,0.0,0.0,5,11,20,0,24,1,0
3125,280.58,0.0,0.0,1,11,21,0,24,1,0
3125,280.58,0.0,0.0,1,11,22,0,24,1,0
1398,278.43,0.0,0.0,1,11,23,5,16,1,0
1398,278.43,0.0,0.0,1,11,0,5,16,1,0
678,277.94,0.0,0.0,1,11,1,5,16,1,0
678,277.94,0.0,0.0,1,11,2,5,16,1,0
374,277.29,0.0,0.0,1,11,3,5,16,1,0
304,276.72,0.0,0.0,1,11,4,5,16,1,0
486,277.01,0.0,0.0,1,11,5,5,16,1,0
842,277.15,0.0,0.0,5,11,6,5,16,1,0
1218,277.01,0.0,0.0,1,11,7,5,16,1,0
2033,279.22,0.0,0.0,5,11,8,0,24,1,0
2969,281.08,0.0,0.0,1,11,9,0,24,1,0
4334,283.69,0.0,0.0,1,11,10,0,24,1,0
4334,283.69,0.0,0.0,1,11,11,0,24,1,0
4674,286.65,0.0,0.0,1,11,12,0,24,1,0
4642,288.42,0.0,0.0,5,11,13,0,24,1,0
4642,288.42,0.0,0.0,5,11,14,0,24,1,0
4727,289.44,0.0,0.0,1,11,15,0,24,1,0
4727,289.44,0.0,0.0,1,11,16,0,24,1,0
3661,285.51,0.0,0.0,1,11,17,0,24,1,0
3661,285.51,0.0,0.0,1,11,18,0,24,1,0
2483,283.42,0.0,0.0,1,11,19,0,24,1,0
2483,283.42,0.0,0.0,1,11,20,0,24,1,0
1395,282.93,0.0,0.0,75,11,21,1,1,1,0
1395,282.93,0.0,0.0,75,11,22,1,1,1,0
1395,282.93,0.0,0.0,75,11,23,1,1,1,0
237,284.79,0.0,0.0,90,11,0,1,18,0,0
237,284.79,0.0,0.0,90,11,1,1,18,0,0
237,284.79,0.0,0.0,90,11,2,1,18,0,0
307,284.79,0.0,0.0,90,11,3,1,18,0,0
844,284.42,0.0,0.0,90,11,4,5,16,0,0
2836,284.51,0.0,0.0,90,11,5,5,16,0,0
6089,284.65,0.0,0.0,90,11,6,9,28,0,0
6089,284.65,0.0,0.0,90,11,7,9,28,0,0
4636,283.36,0.0,0.0,90,11,8,6,17,0,0
4636,283.36,0.0,0.0,90,11,9,6,17,0,0
4306,281.92,0.0,0.0,90,11,10,6,17,0,0
4306,281.92,0.0,0.0,90,11,11,6,17,0,0
4716,281.72,0.0,0.0,90,11,12,6,17,0,0
4716,281.72,0.0,0.0,90,11,13,6,17,0,0
4716,281.72,0.0,0.0,90,11,14,6,17,0,0
5743,282.35,0.0,0.0,90,11,15,2,2,0,0
5743,282.35,0.0,0.0,90,11,16,2,2,0,0
5743,282.35,0.0,0.0,90,11,17,2,2,0,0
2808,282.42,0.0,0.0,90,11,18,5,16,0,0
2808,282.42,0.0,0.0,90,11,19,5,16,0,0
2108,282.55,0.0,0.0,90,11,20,1,18,0,0
2108,282.55,0.0,0.0,90,11,21,1,18,0,0
888,282.48,0.0,0.0,90,11,22,2,10,0,0
888,282.48,0.0,0.0,90,11,23,2,10,0,0
478,282.42,0.0,0.0,90,11,0,5,16,0,0
273,282.42,0.0,0.0,90,11,1,5,16,0,0
273,282.42,0.0,0.0,90,11,2,5,16,0,0
859,282.69,0.0,0.0,90,11,3,2,10,0,0
859,282.69,0.0,0.0,90,11,4,2,10,0,0
5414,282.75,0.0,0.0,90,11,5,6,8,0,0
5414,282.75,0.0,0.0,90,11,6,6,8,0,0
5356,283.01,0.0,0.0,90,11,7,6,8,0,0
5356,283.01,0.0,0.0,90,11,8,6,8,0,0
5236,283.29,0.0,0.0,90,11,9,6,17,0,0
4247,283.29,0.0,0.0,90,11,10,6,17,0,0
4749,283.53,0.0,0.0,90,11,11,6,17,0,0
4749,283.53,0.0,0.0,90,11,12,6,17,0,0
4947,284.01,0.0,0.0,90,11,13,6,17,0,0
4947,284.01,0.0,0.0,90,11,14,6,17,0,0
6368,284.38,0.0,0.0,90,11,15,6,8,0,0
6368,284.38,0.0,0.0,90,11,16,6,8,0,0
4261,284.94,0.0,0.0,90,11,17,2,7,0,0
4261,284.94,0.0,0.0,90,11,18,2,7,0,0
2578,285.15,0.0,0.0,90,11,19,5,16,0,0
2578,285.15,0.0,0.0,90,11,20,5,16,0,0
1826,285.44,0.0,0.0,90,11,21,2,10,0,0
1826,285.44,0.0,0.0,90,11,22,2,10,0,0
543,285.51,0.0,0.0,90,11,23,5,16,0,0
543,285.51,0.0,0.0,90,11,0,5,16,0,0
292,285.86,0.0,0.0,90,11,1,6,12,0,0
292,285.86,0.0,0.0,90,11,2,6,12,0,0
901,286.15,0.0,0.0,90,11,3,6,17,0,0
901,286.15,0.0,0.0,90,11,4,6,17,0,0
5773,286.76,0.0,0.0,90,11,5,6,8,0,0
5773,286.76,0.0,0.0,90,11,6,6,8,0,0
5944,286.43,0.0,0.0,75,11,7,1,1,0,0
5944,286.43,0.0,0.0,75,11,8,1,1,0,0
4568,285.28,0.0,0.0,75,11,9,6,12,0,0
4568,285.28,0.0,0.0,75,11,10,6,12,0,0
4908,284.22,0.0,0.0,90,11,11,6,17,0,0
4908,284.22,0.0,0.0,90,11,12,6,17,0,0
5020,283.15,0.0,0.0,90,11,13,6,19,0,0
5020,283.15,0.0,0.0,90,11,14,6,19,0,0
6341,281.22,0.0,0.0,90,11,15,6,12,0,0
6341,281.22,0.0,0.0,90,11,16,6,12,0,0
4550,279.22,0.0,0.0,90,11,17,6,12,0,0
4550,279.22,0.0,0.0,90,11,18,6,12,0,0
2777,278.69,0.0,0.0,90,11,19,2,10,0,0
2777,278.69,0.0,0.0,90,11,20,2,10,0,0
1529,278.95,0.0,0.0,90,11,21,2,10,0,0
1529,278.95,0.0,0.0,90,11,22,2,10,0,0
538,276.49,0.0,0.0,90,11,23,6,12,0,0
538,276.49,0.0,0.0,90,11,0,6,12,0,0
271,274.82,0.0,0.0,90,11,1,6,12,0,0
271,274.82,0.0,0.0,90,11,2,6,12,0,0
907,273.09,0.0,0.0,40,11,3,1,23,0,0
907,273.09,0.0,0.0,40,11,4,1,23,0,0
5946,272.08,0.0,0.0,75,11,5,1,1,0,0
5946,272.08,0.0,0.0,75,11,6,1,1,0,0
5789,272.65,0.0,0.0,75,11,7,8,15,0,0
5789,272.65,0.0,0.0,75,11,8,8,15,0,0
4582,273.44,0.0,0.0,90,11,9,1,18,0,0
4582,273.44,0.0,0.0,90,11,10,1,18,0,0
5253,272.44,0.0,0.0,90,11,11,8,15,0,0
5253,272.44,0.0,0.0,90,11,12,8,15,0,0
5323,272.46,0.0,0.0,90,11,13,8,15,0,0
5323,272.46,0.0,0.0,90,11,14,8,15,0,0
6557,273.38,0.0,0.0,90,11,15,1,18,0,0
6557,273.38,0.0,0.0,90,11,16,1,18,0,0
4647,273.99,0.0,0.0,40,11,17,1,23,0,0
4647,273.99,0.0,0.0,40,11,18,1,23,0,0
2930,273.44,0.0,0.0,1,11,19,0,24,0,0
2930,273.44,0.0,0.0,1,11,20,0,24,0,0
2023,273.38,0.0,0.0,1,11,21,0,24,0,0
2023,273.38,0.0,0.0,1,11,22,0,24,0,0
1139,272.46,0.0,0.0,1,11,23,0,24,0,0
372,271.79,0.0,0.0,1,11,0,0,24,0,0
372,271.79,0.0,0.0,1,11,1,0,24,0,0
328,270.87,0.0,0.0,1,11,2,0,24,0,0
367,270.58,0.0,0.0,1,11,3,0,24,0,0
856,269.92,0.0,0.0,1,11,4,0,24,0,0
2660,269.69,0.0,0.0,1,11,5,0,24,0,0
6574,269.15,0.0,0.0,1,11,6,0,24,0,0
6574,269.15,0.0,0.0,1,11,7,0,24,0,0
5200,269.77,0.0,0.0,1,11,8,0,24,0,0
5200,269.77,0.0,0.0,1,11,9,0,24,0,0
5060,270.79,0.0,0.0,1,11,10,0,24,0,0
5060,270.79,0.0,0.0,1,11,11,0,24,0,0
5563,271.29,0.0,0.0,75,11,12,1,1,0,0
5563,271.29,0.0,0.0,75,11,13,1,1,0,0
6042,271.72,0.0,0.0,90,11,14,1,18,0,0
6042,271.72,0.0,0.0,90,11,15,1,18,0,0
6240,271.61,0.0,0.0,90,11,16,1,18,0,0
6240,271.61,0.0,0.0,90,11,17,1,18,0,0
3557,271.35,0.0,0.0,90,11,18,1,18,0,0
3557,271.35,0.0,0.0,90,11,19,1,18,0,0
2846,270.82,0.0,0.0,1,11,20,0,24,0,0
2846,270.82,0.0,0.0,1,11,21,0,24,0,0
1668,270.08,0.0,0.0,1,11,22,0,24,0,0
1668,270.08,0.0,0.0,1,11,23,0,24,0,0
1065,268.63,0.0,0.0,1,11,0,0,24,1,0
671,267.66,0.0,0.0,1,11,1,0,24,1,0
671,267.66,0.0,0.0,1,11,2,0,24,1,0
385,265.75,0.0,0.0,1,11,3,0,24,1,0
385,265.75,0.0,0.0,1,11,4,0,24,1,0
1377,265.22,0.0,0.0,90,11,5,1,18,1,0
1377,265.22,0.0,0.0,90,11,6,1,18,1,0
3231,264.23,0.0,0.0,1,11,7,0,24,1,0
3231,264.23,0.0,0.0,1,11,8,0,24,1,0
4548,266.15,0.0,0.0,40,11,9,1,23,1,0
4548,266.15,0.0,0.0,40,11,10,1,23,1,0
4790,268.35,0.0,0.0,1,11,11,0,24,1,0
4790,268.35,0.0,0.0,1,11,12,0,24,1,0
4609,269.94,0.0,0.0,1,11,13,0,24,1,0
4477,270.42,0.0,0.0,1,11,14,0,24,1,0
4397,270.22,0.0,0.0,5,11,15,0,24,1,0
4397,270.22,0.0,0.0,5,11,16,0,24,1,0
4026,268.44,0.0,0.0,75,11,17,1,1,1,0
4026,268.44,0.0,0.0,75,11,18,1,1,1,0
2766,267.29,0.0,0.0,90,11,19,1,18,1,0
2766,267.29,0.0,0.0,90,11,20,1,18,1,0
4549,267.51,0.0,0.0,90,11,21,1,18,1,0
4549,267.51,0.0,0.0,90,11,22,1,18,1,0
1421,266.79,0.0,0.0,75,11,23,1,1,1,0
1421,266.79,0.0,0.0,75,11,0,1,1,1,0
791,266.43,0.0,0.0,40,11,1,1,23,1,0
568,266.36,0.0,0.0,40,11,2,1,23,1,0
299,265.84,0.0,0.0,40,11,3,1,23,1,0
299,265.84,0.0,0.0,40,11,4,1,23,1,0
775,265.77,0.0,0.0,40,11,5,1,23,1,0
775,265.77,0.0,0.0,40,11,6,1,23,1,0
1862,265.08,0.0,0.0,1,11,7,0,24,1,0
1862,265.08,0.0,0.0,1,11,8,0,24,1,0
3541,267.86,0.0,0.0,40,11,9,1,23,1,0
3541,267.86,0.0,0.0,40,11,10,1,23,1,0
4868,270.93,0.0,0.0,40,11,11,1,23,1,0
4868,270.93,0.0,0.0,40,11,12,1,23,1,0
4923,272.84,0.0,0.0,40,11,13,1,23,1,0
4066,274.0,0.0,0.0,90,11,14,1,18,1,0
4066,274.0,0.0,0.0,90,11,15,1,18,1,0
3788,273.72,0.0,0.0,90,11,16,1,18,1,0
3788,273.72,0.0,0.0,90,11,17,1,18,1,0
3057,272.37,0.0,0.0,90,11,18,8,15,1,0
3057,272.37,0.0,0.0,90,11,19,8,15,1,0
1929,271.5,0.0,0.0,75,11,20,1,1,1,0
1929,271.5,0.0,0.0,75,11,21,1,1,1,0
897,270.57,0.0,0.0,75,11,22,1,1,1,0
897,270.57,0.0,0.0,75,11,23,1,1,1,0
449,270.22,0.0,0.0,90,11,0,1,18,0,0
274,271.15,0.0,0.0,90,11,1,1,18,0,0
274,271.15,0.0,0.0,90,11,2,1,18,0,0
863,272.11400000000003,0.0,0.0,92,11,3,1,18,0,0
863,272.11400000000003,0.0,0.0,92,11,4,1,18,0,0
5651,271.86,0.0,0.0,90,11,5,1,18,0,0
5651,271.86,0.0,0.0,90,11,6,1,18,0,0
5544,271.61,0.0,0.0,20,11,7,1,3,0,0
5544,271.61,0.0,0.0,20,11,8,1,3,0,0
4476,275.15,0.0,0.0,1,11,9,0,24,0,0
4476,275.15,0.0,0.0,1,11,10,0,24,0,0
4844,278.48,0.0,0.0,5,11,11,0,24,0,0
4844,278.48,0.0,0.0,5,11,12,0,24,0,0
4768,280.08,0.0,0.0,40,11,13,1,23,0,0
5706,279.87,0.0,0.0,1,11,14,0,24,0,0
5706,279.87,0.0,0.0,1,11,15,0,24,0,0
6157,277.82,0.0,0.0,75,11,16,1,1,0,0
6157,277.82,0.0,0.0,75,11,17,1,1,0,0
3012,275.02,0.0,0.0,1,11,18,0,24,0,0
3012,275.02,0.0,0.0,1,11,19,0,24,0,0
2058,272.55,0.0,0.0,5,11,20,0,24,0,0
2058,272.55,0.0,0.0,5,11,21,0,24,0,0
1000,271.55,0.0,0.0,1,11,22,0,24,0,0
1000,271.55,0.0,0.0,1,11,23,0,24,0,0
523,270.15,0.0,0.0,1,11,0,5,16,0,0
355,270.09,0.0,0.0,1,11,1,5,16,0,0
337,270.51,0.0,0.0,40,11,2,1,23,0,0
337,270.51,0.0,0.0,40,11,3,1,23,0,0
2711,271.86,0.0,0.0,90,11,4,1,18,0,0
2711,271.86,0.0,0.0,90,11,5,1,18,0,0
6709,272.53,0.0,0.0,40,11,6,1,23,0,0
6709,272.53,0.0,0.0,40,11,7,1,23,0,0
5074,272.72,0.0,0.0,1,11,8,5,16,0,0
5074,272.72,0.0,0.0,1,11,9,5,16,0,0
4595,276.15,0.0,0.0,1,11,10,0,24,0,0
4595,276.15,0.0,0.0,1,11,11,0,24,0,0
5015,279.51,0.0,0.0,1,11,12,0,24,0,0
5399,279.86,0.0,0.0,1,11,13,0,24,0,0
5399,279.86,0.0,0.0,1,11,14,0,24,0,0
6471,280.15,0.0,0.0,40,11,15,1,23,0,0
6471,280.15,0.0,0.0,40,11,16,1,23,0,0
4461,277.49,0.0,0.0,1,11,17,0,24,0,0
4461,277.49,0.0,0.0,1,11,18,0,24,0,0
2843,276.72,0.0,0.0,20,11,19,1,3,0,0
2843,276.72,0.0,0.0,20,11,20,1,3,0,0
1884,275.94,0.0,0.0,1,11,21,0,24,0,0
1884,275.94,0.0,0.0,1,11,22,0,24,0,0
623,275.15,0.0,0.0,1,11,23,0,24,0,0
623,275.15,0.0,0.0,1,11,0,0,24,0,0
436,275.15,0.0,0.0,40,11,1,1,23,0,0
329,275.15,0.0,0.0,1,11,2,4,6,0,0
886,275.51,0.0,0.0,1,11,3,0,24,0,0
886,275.51,0.0,0.0,1,11,4,0,24,0,0
5431,277.01,0.0,0.0,90,11,5,1,18,0,0
5431,277.01,0.0,0.0,90,11,6,1,18,0,0
5181,278.01,0.0,0.0,1,11,7,0,24,0,0
5181,278.01,0.0,0.0,1,11,8,0,24,0,0
4722,280.01,0.0,0.0,75,11,9,1,1,0,0
4722,280.01,0.0,0.0,75,11,10,1,1,0,0
5551,282.51,0.0,0.0,90,11,11,1,18,0,0
5551,282.51,0.0,0.0,90,11,12,1,18,0,0
5923,282.94,0.0,0.0,90,11,13,1,18,0,0
5923,282.94,0.0,0.0,90,11,14,1,18,0,0
5966,281.96,0.0,0.0,90,11,15,1,18,0,0
5966,281.96,0.0,0.0,90,11,16,1,18,0,0
4120,279.87,0.0,0.0,90,11,17,1,18,0,0
4120,279.87,0.0,0.0,90,11,18,1,18,0,0
3419,278.73,0.0,0.0,90,11,19,1,18,0,0
3419,278.73,0.0,0.0,90,11,20,1,18,0,0
2264,278.08,0.0,0.0,75,11,21,1,1,0,0
2264,278.08,0.0,0.0,75,11,22,1,1,0,0
833,277.22,0.0,0.0,90,11,23,5,16,0,1
833,277.22,0.0,0.0,90,11,0,5,16,0,1
377,276.37,0.0,0.0,90,11,1,5,16,0,0
377,276.37,0.0,0.0,90,11,2,5,16,0,0
272,275.72,0.0,0.0,90,11,3,5,16,0,0
272,275.72,0.0,0.0,90,11,4,5,16,0,0
827,275.22,0.0,0.0,90,11,5,1,18,0,0
827,275.22,0.0,0.0,90,11,6,1,18,0,0
1194,274.55,0.0,0.0,90,11,7,8,15,0,0
1194,274.55,0.0,0.0,90,11,8,8,15,0,0
2142,273.23,0.0,0.0,90,11,9,8,15,0,0
2142,273.23,0.0,0.0,90,11,10,8,15,0,0
3232,272.55,0.0,0.0,90,11,11,8,15,0,0
3232,272.55,0.0,0.0,90,11,12,8,15,0,0
2987,272.15,0.0,0.0,90,11,13,8,15,0,0
3002,272.08,0.0,0.0,90,11,14,8,15,0,0
2939,272.07,0.0,0.0,90,11,15,8,15,0,0
2939,272.07,0.0,0.0,90,11,16,8,15,0,0
3027,271.84,0.0,0.0,75,11,17,1,1,0,0
3027,271.84,0.0,0.0,75,11,18,1,1,0,0
2718,270.72,0.0,0.0,75,11,19,1,1,0,0
2718,270.72,0.0,0.0,75,11,20,1,1,0,0
1802,270.01,0.0,0.0,90,11,21,1,18,0,0
1802,270.01,0.0,0.0,90,11,22,1,18,0,0
1491,269.51,0.0,0.0,90,11,23,1,18,0,0
393,268.94,0.0,0.0,90,11,0,1,18,0,0
393,268.94,0.0,0.0,90,11,1,1,18,0,0
287,268.44,0.0,0.0,90,11,2,1,18,0,0
287,268.44,0.0,0.0,90,11,3,1,18,0,0
1081,267.15,0.0,0.0,90,11,4,1,18,0,0
1081,267.15,0.0,0.0,90,11,5,1,18,0,0
2336,266.58,0.0,0.0,75,11,6,1,1,0,0
2336,266.58,0.0,0.0,75,11,7,1,1,0,0
2703,265.87,0.0,0.0,40,11,8,1,23,0,0
2703,265.87,0.0,0.0,40,11,9,1,23,0,0
3672,266.58,0.0,0.0,40,11,10,1,23,0,0
3672,266.58,0.0,0.0,40,11,11,1,23,0,0
4310,268.68,0.0,0.0,1,11,12,0,24,0,0
4507,269.68,0.0,0.0,1,11,13,0,24,0,0
4507,269.68,0.0,0.0,1,11,14,0,24,0,0
4455,270.08,0.0,0.0,1,11,15,0,24,0,0
4455,270.08,0.0,0.0,1,11,16,0,24,0,0
4804,267.75,0.0,0.0,5,11,17,0,24,0,0
4804,267.75,0.0,0.0,5,11,18,0,24,0,0
2782,265.42,0.0,0.0,1,11,19,0,24,0,0
2782,265.42,0.0,0.0,1,11,20,0,24,0,0
2406,264.15,0.0,0.0,1,11,21,0,24,0,0
2406,264.15,0.0,0.0,1,11,22,0,24,0,0
1583,263.02,0.0,0.0,1,11,23,0,24,0,0
530,262.82,0.0,0.0,1,11,0,0,24,1,0
530,262.82,0.0,0.0,1,11,1,0,24,1,0
496,262.54,0.0,0.0,1,11,2,0,24,1,0
303,262.62,0.0,0.0,1,11,3,0,24,1,0
303,262.62,0.0,0.0,1,11,4,0,24,1,0
959,262.01,0.0,0.0,1,11,5,0,24,1,0
959,262.01,0.0,0.0,1,11,6,0,24,1,0
2107,261.95,0.0,0.0,1,11,7,5,16,1,0
